"name";"green";"gray";"blue"
"161_4_52758700101_o";0,0449269841269841;0,506474376417234;0,123892970521542
"162_4_52758700116_o";0,187069387755102;0,233516553287982;0,20545306122449
"163_4_52758700151_o";0,162586848072562;0,505719727891156;0,0440054421768707
"164_4_52758700171_o";0,151455782312925;0,246552380952381;0,149151927437642
"165_4_52759185283_o";0,148107029478458;0,604745578231292;0,183339682539683
"166_4_52758700216_o";0,166483446712018;0,331675283446712;0,0928471655328798
"167_4_52759185318_o";0,407118367346939;0,155653514739229;0,00563083900226757
"168_4_52758157287_o";0,0860698412698413;0,201868480725624;0,0363174603174603
"169_4_52758157312_o";0,252092517006803;0,19563537414966;0,0336
"170_4_52759185398_o";0,180375510204082;0,445659863945578;0,0838748299319728
"171_4_52758157352_o";0,100295691609977;0,367484807256236;0,131987301587302
"172_4_52758949334_o";0,204785487528345;0,218144217687075;0,0466721088435374
"173_4_52758949359_o";0,213079365079365;0,44584126984127;0,0199219954648526
"174_4_52758949374_o";0,15861768707483;0,385585487528345;0,0714049886621315
"175_4_52759106570_o";0,072065306122449;0,491599092970522;0,0175020408163265
"176_8_52758949424_o";0,170245804988662;0,318312925170068;0,105215419501134
"177_8_52758700446_o";0,123889342403628;0,307784126984127;0,102878911564626
"178_8_52759185648_o";0,12264126984127;0,331025850340136;0,055071201814059
"179_8_52758949524_o";0,240972335600907;0,454632199546485;0,0862222222222222
"180_8_52759106725_o";0,105015873015873;0,514009977324263;0,113948299319728
"181_8_52759106745_o";0,199219954648526;0,315229024943311;0,191760544217687
"182_8_52758949599_o";0,277166439909297;0,323958276643991;0,0076843537414966
"183_8_52758949624_o";0,103470294784581;0,443972789115646;0,0284299319727891
"184_8_52759106845_o";0,0657741496598639;0,419660770975057;0,00844263038548753
"185_8_52759106865_o";0,259722448979592;0,433639909297052;0,00700589569160998
"186_8_52758949669_o";0,16208253968254;0,469170068027211;0,0492263038548753
"187_8_52758949709_o";0,144674829931973;0,397072108843537;0,0403229024943311
"188_8_52759185898_o";0,0551292517006803;0,408224943310658;0,00532607709750567
"189_8_52758157817_o";0,175024036281179;0,219994557823129;0,0333097505668934
"190_8_52759185948_o";0,144526077097506;0,202731972789116;0,166530612244898
"191_8_52759107030_o";0,148829024943311;0,474387301587302;0,18749387755102
"192_8_52758157897_o";0,055546485260771;0,667697052154195;0,203577324263039
"193_8_52758949799_o";0,20089977324263;0,303843990929705;0,0688943310657596
"194_8_52758157992_o";0,106536054421769;0,602216780045352;0,0787337868480726
"195_8_52758700891_o";0,139824036281179;0,419584580498866;0,140132426303855
"196_8_52759107150_o";0,16375873015873;0,302552380952381;0,103550113378685
"197_8_52758158087_o";0,0492952380952381;0,436934240362812;0,168975963718821
"198_8_52758700956_o";0,112308390022676;0,349910204081633;0,00189750566893424
"199_8_52758700981_o";0,178634013605442;0,21755283446712;0,1446820861678
"200_8_52759186178_o";0,0546829931972789;0,594474376417234;0,122775510204082
"201_1_52758949939_o";0,177414965986395;0,324172335600907;0,042031746031746
"202_1_52758701051_o";0,225603628117914;0,272838095238095;0,0577124716553288
"203_1_52758949984_o";0,296874376417234;0,244636734693878;0,0783419501133787
"204_1_52758949999_o";0,299196371882086;0,34887619047619;0,03398820861678
"205_1_52759107350_o";0,240039909297052;0,220357369614512;0,0220589569160998
"206_1_52758950029_o";0,13612335600907;0,45357641723356;0,103528344671202
"207_1_52759186283_o";0,230124263038549;0,393034013605442;0,0812444444444444
"208_1_52759186303_o";0,163551927437642;0,337806802721088;0,0868607709750567
"209_1_52759186328_o";0,251892970521542;0,353999092970522;0,0105396825396825
"210_1_52759186343_o";0,237543764172336;0,281240816326531;0,117460317460317
"211_1_52758158367_o";0,0774458049886621;0,317144671201814;0,259301587301587
"212_1_52758950149_o";0,149532879818594;0,444836281179138;0,0115591836734694
"213_1_52758158382_o";0,226623129251701;0,291526530612245;0,0269641723356009
"214_1_52758158392_o";0,199158276643991;0,246976870748299;0,15311746031746
"215_1_52759107645_o";0,362195011337868;0,28981768707483;0,0123936507936508
"216_1_52758701391_o";0,182236734693878;0,295002267573696;0,0254984126984127
"217_1_52759186498_o";0,290318367346939;0,194525170068027;0,0464979591836735
"218_1_52759186513_o";0,198831746031746;0,268335600907029;0,0483555555555556
"219_1_52759107695_o";0,329342403628118;0,278904308390023;0,0779755102040816
"220_1_52758158492_o";0,114739229024943;0,365598185941043;0,139395918367347
"221_1_52758950374_o";0,233168253968254;0,27796462585034;0,0603972789115646
"222_1_52758701496_o";0,173899319727891;0,350378231292517;0,0390240362811791
"223_1_52758158547_o";0,163765986394558;0,273589115646258;0,341950113378685
"224_1_52758158557_o";0,135738775510204;0,230196825396825;0,107058503401361
"225_1_52758158572_o";0,162623129251701;0,255325170068027;0,185436734693878
"226_1_52758701581_o";0,0901333333333333;0,394136961451247;0,228466213151927
"227_1_52758158597_o";0,42664126984127;0,144602267573696;0,00266666666666667
"228_1_52759186683_o";0,232859863945578;0,528892517006803;0,0151945578231293
"229_1_52758158637_o";0,13764716553288;0,334530612244898;0,0327002267573696
"230_1_52758701661_o";0,127528344671202;0,426427210884354;0,0208907029478458
"231_1_52759186728_o";0,0989895691609977;0,413307936507937;0,195163718820862
"232_1_52759186753_o";0,138949659863946;0,320025396825397;0,13127619047619
"233_1_52759186778_o";0,0779573696145125;0,485416780045351;0,000736507936507936
"234_1_52758158717_o";0,228484353741497;0,337012244897959;0,0167510204081633
"235_1_52758950564_o";0,134425396825397;0,311720634920635;0,203221768707483
"236_2_52759107970_o";0,246389115646259;0,317619954648526;0,0365387755102041
"237_2_52758701736_o";0,156048979591837;0,524313832199547;0,138238548752834
"238_2_52758701761_o";0,278091609977324;0,23784126984127;0,111379591836735
"239_2_52758158787_o";0,0733170068027211;0,414998639455782;0,303854875283447
"240_2_52758701776_o";0,0735746031746032;0,280827210884354;0,0298521541950113
"241_2_52759186863_o";0,0953650793650794;0,346314739229025;0,202895238095238
"242_2_52758950669_o";0,158251247165533;0,297150113378685;0,0470167800453515
"243_2_52758950684_o";0,253652607709751;0,366392743764172;0,0165877551020408
"244_2_52758701846_o";0,151698866213152;0,434165986394558;0,0601215419501134
"245_2_52759108145_o";0,0574657596371882;0,604183219954649;0,0225741496598639
"246_2_52759186948_o";0,143310657596372;0,376250340136054;0,221837641723356
"247_2_52759186978_o";0,195004081632653;0,321716099773243;0,0225414965986395
"248_2_52759186993_o";0,358668480725624;0,239531972789116;0,0725950113378685
"249_2_52758701941_o";0,0957351473922902;0,283094784580499;0,299069387755102
"250_2_52758701971_o";0,39049433106576;0,101340589569161;0,00433922902494331
"251_2_52758158972_o";0,161814058956916;0,530351020408163;0,0717569160997732
"252_2_52759187078_o";0,135854875283447;0,421101133786848;0,10271201814059
"253_2_52758702011_o";0,0824018140589569;0,303263492063492;0,361414965986395
"254_2_52758950869_o";0,198766439909297;0,365130158730159;0,0907972789115646
"255_2_52759187118_o";0,141819501133787;0,49747664399093;0,0193596371882086
"256_2_52759187128_o";0,14996462585034;0,476302947845805;0,174516099773243
"257_2_52758950914_o";0,101877551020408;0,330336507936508;0,124738321995465
"258_2_52759108285_o";0,191582766439909;0,478273015873016;0,207132879818594
"259_2_52759187188_o";0,342345578231293;0,196702040816327;0,00486893424036281
"260_2_52759187213_o";0,16911746031746;0,448809070294785;0,0210721088435374
"261_2_52759108340_o";0,119056689342404;0,410837188208617;0,0429061224489796
"262_2_52759108355_o";0,368801814058957;0,28254693877551;0,00948027210884354
"263_2_52759108365_o";0,162960544217687;0,183793197278912;0,00838458049886621
"264_2_52758159077_o";0,110566893424036;0,286860770975057;0,00185396825396825
"265_2_52758951049_o";0,189975510204082;0,29655873015873;0,0463238095238095
"266_2_52758159112_o";0,185578231292517;0,305404081632653;0,204150566893424
"267_2_52758702196_o";0,120272108843537;0,311452154195011;0,124244897959184
"268_2_52759108415_o";0,120975963718821;0,393618140589569;0,162191383219955
"269_2_52758159147_o";0,0799927437641723;0,374715646258503;0,182686621315193
"270_2_52758951129_o";0,0989532879818594;0,442474376417234;0,208692970521542
"271_5_52758159172_o";0,116578684807256;0,302897052154195;0,0989242630385487
"272_5_52759187438_o";0,230635827664399;0,232504308390023;0,15750022675737
"273_5_52758159197_o";0,232997732426304;0,178209523809524;0,137603628117914
"274_5_52759187468_o";0,232997732426304;0,178209523809524;0,137603628117914
"275_5_52758702316_o";0,175586394557823;0,193527437641723;0,0979301587301587
"276_5_52759108540_o";0,144315646258503;0,528003628117914;0,119434013605442
"277_5_52758159227_o";0,144315646258503;0,528003628117914;0,119434013605442
"278_5_52759108575_o";0,105146485260771;0,328939682539683;0,0511637188208617
"279_5_52758951274_o";0,194351020408163;0,498753741496599;0,0657342403628118
"280_5_52758702381_o";0,195969160997732;0,307163718820862;0,0955646258503401
"281_5_52759108600_o";0,125264399092971;0,390033560090703;0,00388208616780045
"282_5_52759108610_o";0,160406349206349;0,424449886621315;0,0203428571428571
"283_5_52759108620_o";0,217785034013605;0,105425850340136;0,0223891156462585
"284_5_52758159327_o";0,0787229024943311;0,478505215419501;0,143452154195011
"285_5_52758951389_o";0,202387301587302;0,346216780045351;0,0483265306122449
"286_5_52758159357_o";0,140680272108844;0,380161451247166;0,0440090702947846
"287_5_52759108670_o";0,242699319727891;0,341173696145125;0,111071201814059
"288_5_52758951414_o";0,126367346938776;0,262080725623583;0,0492734693877551
"289_5_52758951429_o";0,134080725623583;0,3763410430839;0,188593197278912
"290_5_52759187698_o";0,178699319727891;0,361661678004535;0,13149387755102
"291_5_52759108705_o";0,209560090702948;0,328928798185941;0,190175056689342
"292_5_52758951469_o";0,12094693877551;0,441193650793651;0,108542403628118
"293_5_52758951494_o";0,40259410430839;0,268658503401361;0,00956009070294785
"294_5_52758702541_o";0,165271655328798;0,46499410430839;0,194343764172336
"295_5_52759108750_o";0,33937052154195;0,23968798185941;0,0313469387755102
"296_5_52759108765_o";0,243969160997732;0,321342403628118;0,0131918367346939
"297_5_52759187788_o";0,121861224489796;0,390933333333333;0,225186394557823
"298_5_52758702581_o";0,275715192743764;0,188085260770975;0,112667573696145
"299_5_52758159547_o";0,383883900226757;0,25648253968254;0,0147482993197279
"300_5_52759187833_o";0,12290612244898;0,40947664399093;0,129266213151927
"301_5_52759187858_o";0,261043083900227;0,372088888888889;0,0301315192743764
"302_5_52759108850_o";0,305781405895692;0,119020408163265;0,16492335600907
"303_5_52759108870_o";0,0636263038548753;0,371584580498866;0,230175056689342
"304_5_52759187903_o";0,236560544217687;0,17030022675737;0,0177850340136054
"305_5_52759187908_o";0,185502040816327;0,406367346938776;0,0242285714285714
"306_6_52758159707_o";0,157783219954649;0,409012244897959;0,0222294784580499
"307_6_52758951799_o";0,161897505668934;0,22174693877551;0,159582766439909
"308_6_52759108960_o";0,284712925170068;0,233991836734694;0,012150566893424
"309_6_52758159737_o";0,07001179138322;0,504261224489796;0,0651573696145125
"310_6_52758951829_o";0,107319727891156;0,290808163265306;0,0766512471655329
"311_6_52759108995_o";0,109790476190476;0,441832199546485;0,0610793650793651
"312_6_52759109030_o";0,10542947845805;0,434985941043084;0,0393832199546485
"313_6_52758159817_o";0,268589569160998;0,323544671201814;0,0156480725623583
"314_6_52759188043_o";0,233451247165533;0,374639455782313;0,0188480725623583
"315_6_52759109100_o";0,322895238095238;0,19728253968254;0,0182857142857143
"316_6_52759109120_o";0,276992290249433;0,154702947845805;0,122953287981859
"317_6_52758702871_o";0,198349206349206;0,47650612244898;0,0722757369614512
"318_6_52759109135_o";0,144740136054422;0,318095238095238;0,0759183673469388
"319_6_52758159937_o";0,105632653061224;0,613634467120181;0,176406349206349
"320_6_52758159962_o";0,407746031746032;0,110563265306122;0,00851156462585034
"321_6_52758159987_o";0,0642104308390023;0,319187301587302;0,203827664399093
"322_6_52759188133_o";0,160863492063492;0,494926077097506;0,221884807256236
"323_6_52758952044_o";0,229224489795918;0,22542947845805;0,0310421768707483
"324_6_52759188148_o";0,209128344671202;0,362692063492064;0,0679219954648526
"325_6_52759188178_o";0,280907029478458;0,237170068027211;0,00759002267573696
"326_6_52759188193_o";0,0946358276643991;0,483769614512472;0,0165006802721088
"327_6_52758160042_o";0,253786848072562;0,284371882086168;0,206374603174603
"328_6_52758160052_o";0,149489342403628;0,442169614512472;0,095546485260771
"329_6_52758703006_o";0,320526077097506;0,271245351473923;0,00313469387755102
"330_6_52758703031_o";0,0699501133786848;0,368903401360544;0,295219954648526
"331_6_52759188313_o";0,203773242630385;0,25652970521542;0,108789115646258
"332_6_52759109315_o";0,192330158730159;0,278468934240363;0,21163537414966
"333_6_52759109330_o";0,1539410430839;0,220103401360544;0,317474829931973
"334_6_52758952239_o";0,111629931972789;0,421264399092971;0,033534693877551
"335_6_52758703106_o";0,215013151927438;0,384185034013605;0,00693333333333333
"336_6_52758952284_o";0,103437641723356;0,295843990929705;0,190164172335601
"337_6_52758160177_o";0,0968997732426304;0,420030839002268;0,216602267573696
"338_6_52758160192_o";0,092237641723356;0,450195011337868;0,0513741496598639
"339_6_52759188443_o";0,107385034013605;0,445289795918367;0,134178684807256
"340_6_52759109440_o";0,1456;0,279822222222222;0,0988952380952381
"341_3_52759188473_o";0,158610430839002;0,291054875283447;0,0514430839002268
"342_3_52759188493_o";0,286367346938776;0,347686167800454;0,0169070294784581
"343_3_52758952379_o";0,104972335600907;0,585237188208617;0,0380444444444444
"344_3_52758160292_o";0,0971138321995465;0,575742403628118;0,113219047619048
"345_3_52758703311_o";0,0456417233560091;0,428390022675737;0,210419954648526
"346_3_52759188563_o";0,0738140589569161;0,484132426303855;0,307871201814059
"347_3_52758952429_o";0,160805442176871;0,213206349206349;0,00526439909297052
"348_3_52758703356_o";0,135553741496599;0,15944126984127;0,0564136054421769
"349_3_52759109595_o";0,14257052154195;0,353012244897959;0,165333333333333
"350_3_52759188593_o";0,203073015873016;0,332988662131519;0,127328798185941
"351_3_52759188613_o";0,148665759637188;0,345034013605442;0,110965986394558
"352_3_52758952514_o";0,128591383219955;0,430998639455782;0,0195446712018141
"353_3_52758703436_o";0,192221315192744;0,262247619047619;0,0749714285714286
"354_3_52759188648_o";0,0626104308390023;0,394104308390023;0,0292716553287982
"355_3_52759188658_o";0,090053514739229;0,426289342403628;0,198320181405896
"356_3_52759188668_o";0,19973514739229;0,304954195011338;0,178993197278912
"357_3_52758703476_o";0,0918312925170068;0,524698412698413;0,0727111111111111
"358_3_52758160492_o";0,132778231292517;0,32601179138322;0,0530394557823129
"359_3_52759109735_o";0,050681179138322;0,558142403628118;0,00233650793650794
"360_3_52758160577_o";0,134483446712018;0,410819047619048;0,0761215419501134
"361_3_52758703531_o";0,0646566893424036;0,546615873015873;0,0444734693877551
"362_3_52758703541_o";0,084930612244898;0,43672380952381;0,250336507936508
"363_3_52758703581_o";0,127158276643991;0,432072562358277;0,127956462585034
"364_3_52758952689_o";0,116335600907029;0,170049886621315;0,205754195011338
"365_3_52758160672_o";0,0987319727891156;0,518146031746032;0,0565151927437642
"366_3_52758160682_o";0,128221315192744;0,479869387755102;0,113705215419501
"367_3_52759109845_o";0,0701387755102041;0,600624036281179;0,0432471655328798
"368_3_52758703636_o";0,18625306122449;0,304819954648526;0,0464362811791383
"369_3_52759188838_o";0,315729705215419;0,148027210884354;0,0590802721088435
"370_3_52758703681_o";0,0416544217687075;0,282677551020408;0,35192380952381
"371_3_52758160767_o";0,172444444444444;0,386438095238095;0,0783020408163265
"372_3_52759188903_o";0,254878911564626;0,259584580498866;0,18196462585034
"373_3_52758160797_o";0,107004081632653;0,29772335600907;0,0142984126984127
"374_3_52758703746_o";0,0348734693877551;0,386057142857143;0,183009523809524
"375_3_52758952864_o";0,136507936507936;0,392304761904762;0,040928798185941
"376_4_52759188948_o";0,203871201814059;0,181902947845805;0,0441650793650794
"377_4_52759109995_o";0,173667120181406;0,339751473922903;0,0174040816326531
"378_4_52759110000_o";0,240921541950113;0,249890249433107;0,00176689342403628
"379_4_52759188998_o";0,128214058956916;0,610739229024943;0,108143310657596
"380_4_52758160902_o";0,199920181405896;0,327985487528345;0,0905614512471655
"381_4_52758703826_o";0,343575510204082;0,266351020408163;0,00784761904761905
"382_4_52758952959_o";0,306122448979592;0,288809070294785;0,00342857142857143
"383_4_52758952974_o";0,197485714285714;0,289491156462585;0,0363972789115646
"384_4_52758952984_o";0,157086621315193;0,352573242630385;0,0162213151927438
"385_4_52759189093_o";0,247880272108844;0,45435283446712;0,066572335600907
"386_4_52759110100_o";0,23447074829932;0,335484807256236;0,0947918367346939
"387_4_52759189133_o";0,127767800453515;0,418554195011338;0,14048798185941
"388_4_52759189148_o";0,176489795918367;0,344624036281179;0,0109351473922902
"389_4_52758703926_o";0,205035827664399;0,354514285714286;0,0268517006802721
"390_4_52759110140_o";0,193541950113379;0,180215873015873;0,106913378684807
"391_4_52759110155_o";0,184707482993197;0,242699319727891;0,0756390022675737
"392_4_52759189213_o";0,156633106575964;0,27961179138322;0,131668027210884
"393_4_52758161057_o";0,191307029478458;0,196691156462585;0,00891428571428571
"394_4_52758953094_o";0,191865759637188;0,198331065759637;0,0575746031746032
"395_4_52759189253_o";0,0347718820861678;0,204244897959184;0,208420861678005
"396_4_52758161117_o";0,305106575963719;0,202927891156463;0,0389079365079365
"397_4_52758953134_o";0,183996371882086;0,233190022675737;0,0414766439909297
"398_4_52758161147_o";0,189678004535147;0,368689342403628;0,0958040816326531
"399_4_52758704076_o";0,230806349206349;0,360108843537415;0,0676825396825397
"400_4_52759110255_o";0,0936380952380952;0,529977324263039;0,0782258503401361
"401_4_52759189343_o";0,149137414965986;0,479473922902494;0,0305160997732426
"402_4_52759110275_o";0,192457142857143;0,187014965986395;0,0202956916099773
"403_4_52758704141_o";0,11347664399093;0,409269841269841;0,129320634920635
"404_4_52758161212_o";0,214813605442177;0,314989569160998;0,0156807256235828
"405_4_52759110300_o";0,113933786848073;0,53093514739229;0,0300299319727891
